id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_val,mo_sold,yr_sold,sale_type,saleprice,pool_score,garage_score,fireplace_score,basement_score,kitchen_score,overall_score
308,911204100,30,C (all),66.0,8712,Grvl,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,1Story,4,7,1896,1950,Hip,CompShg,Wd Sdng,Wd Sdng,0.0,2,2,CBlock,3,3,1.0,1.0,0.0,1.0,0.0,756.0,756.0,GasA,4,Y,SBrkr,952,0,0,952,0.0,0.0,1,0,3,1,3,5,Typ,0,0,1896.0,2.0,1.0,330.0,3,3,N,0,0,265,0,0,0,0,0.0,0,6,2010,WD ,50138,0,2970,0,6804,3,28
2176,908152070,20,RL,0.0,7917,Pave,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,1Story,6,7,1976,1976,Hip,CompShg,HdBoard,HdBoard,174.0,3,4,CBlock,3,4,1.0,4.0,751.0,1.0,0.0,392.0,1143.0,GasA,3,Y,SBrkr,1113,0,0,1113,1.0,0.0,1,1,3,1,3,6,Typ,1,2,1987.0,2.0,1.0,504.0,3,4,Y,370,30,0,0,0,0,0,4.0,0,5,2007,WD ,148000,0,6048,2,13716,3,42
1549,910203020,30,RM,71.0,6900,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,6,1940,1955,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,CBlock,3,3,1.0,5.0,403.0,3.0,125.0,212.0,740.0,GasA,5,Y,SBrkr,778,0,0,778,0.0,0.0,1,0,2,1,3,4,Typ,1,4,1966.0,3.0,1.0,924.0,5,5,Y,0,25,0,0,0,0,0,0.0,0,2,2008,WD ,120500,0,23100,4,6660,3,30
909,909178160,50,RL,60.0,9900,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,BrkTil,3,3,1.0,1.0,0.0,1.0,0.0,778.0,778.0,GasA,3,Y,SBrkr,944,545,0,1489,0.0,0.0,2,0,3,1,3,7,Typ,1,4,1940.0,1.0,1.0,240.0,3,3,Y,335,0,0,0,0,0,0,2.0,0,7,2009,WD ,139500,0,2160,4,7002,3,42
892,908154040,20,RL,86.0,13286,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,9,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,340.0,5,3,PConc,5,3,1.0,6.0,1234.0,1.0,0.0,464.0,1698.0,GasA,5,Y,SBrkr,1698,0,0,1698,1.0,0.0,2,0,3,1,5,8,Typ,1,4,2007.0,3.0,3.0,768.0,3,3,Y,327,64,0,0,0,0,0,0.0,0,2,2009,WD ,320000,0,20736,4,25470,5,45
2045,904100100,70,RL,107.0,12888,Pave,Reg,Bnk,AllPub,Inside,Gtl,Feedr,Norm,1Fam,2Story,7,8,1937,1980,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,4,CBlock,3,3,1.0,5.0,288.0,1.0,0.0,717.0,1005.0,GasA,3,Y,SBrkr,1262,1005,0,2267,1.0,0.0,1,1,3,1,3,7,Typ,2,4,1937.0,3.0,2.0,498.0,3,3,Y,521,0,0,0,0,0,0,0.0,0,4,2007,WD ,219000,0,8964,8,9045,3,56
2927,923276100,20,RL,0.0,8885,Pave,IR1,Low,AllPub,Inside,Mod,Norm,Norm,1Fam,1Story,5,5,1983,1983,Gable,CompShg,HdBoard,HdBoard,0.0,3,3,CBlock,4,3,3.0,4.0,301.0,5.0,324.0,239.0,864.0,GasA,3,Y,SBrkr,902,0,0,902,1.0,0.0,1,0,2,1,3,5,Typ,0,0,1983.0,1.0,2.0,484.0,3,3,Y,164,0,0,0,0,0,0,3.0,0,6,2006,WD ,131000,0,8712,0,10368,3,25
1732,528221030,60,RL,62.0,8857,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,6,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,1.0,1.0,0.0,1.0,0.0,738.0,738.0,GasA,5,Y,SBrkr,738,757,0,1495,0.0,0.0,2,1,3,1,4,7,Typ,1,4,2006.0,2.0,2.0,440.0,3,3,Y,100,30,0,0,0,0,0,0.0,0,3,2007,New,171925,0,7920,4,8856,4,30
998,527107090,20,RL,53.0,14137,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1996,1997,Gable,CompShg,HdBoard,HdBoard,0.0,4,3,PConc,4,3,1.0,6.0,450.0,1.0,0.0,898.0,1348.0,GasA,4,Y,SBrkr,1384,0,0,1384,1.0,0.0,2,0,3,1,4,7,Typ,0,0,1996.0,1.0,2.0,404.0,3,3,Y,0,39,0,0,0,0,0,0.0,0,11,2008,WD ,177900,0,7272,0,16176,4,25
2203,909252170,70,RL,53.0,6720,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,6,7,1921,1950,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,BrkTil,3,3,1.0,1.0,0.0,1.0,0.0,585.0,585.0,GasA,3,N,SBrkr,851,585,0,1436,0.0,0.0,1,0,3,1,3,7,Typ,1,4,1992.0,1.0,1.0,228.0,3,3,Y,184,0,0,0,0,0,0,0.0,0,4,2007,CWD,141500,0,2052,4,5265,3,42
356,527162120,60,RL,60.0,7500,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,6,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,1.0,6.0,476.0,1.0,0.0,476.0,952.0,GasA,4,Y,SBrkr,952,684,0,1636,1.0,0.0,2,1,3,1,3,7,Typ,1,3,1998.0,3.0,2.0,440.0,3,3,Y,0,84,0,0,0,0,0,0.0,0,10,2009,WD ,191000,0,7920,3,11424,3,30
2475,531375100,20,RL,63.0,13072,Pave,Reg,Lvl,AllPub,Inside,Gtl,RRAe,Norm,1Fam,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,0.0,3,3,PConc,4,3,1.0,5.0,941.0,1.0,0.0,217.0,1158.0,GasA,5,Y,SBrkr,1158,0,0,1158,1.0,0.0,1,1,3,1,4,5,Typ,0,0,2006.0,1.0,2.0,576.0,3,3,Y,0,50,0,0,0,0,0,0.0,0,5,2006,New,158000,0,10368,0,13896,4,30
2264,916386170,20,RL,67.0,10656,Pave,IR1,HLS,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,274.0,4,3,PConc,4,3,3.0,1.0,0.0,1.0,0.0,1638.0,1638.0,GasA,5,Y,SBrkr,1646,0,0,1646,0.0,0.0,2,0,3,1,4,6,Typ,1,4,2007.0,2.0,3.0,870.0,3,3,Y,192,80,0,0,0,0,0,0.0,0,11,2007,New,248900,0,23490,4,19656,4,40
2201,909252010,50,RL,60.0,7200,Pave,Reg,Lvl,AllPub,Corner,Gtl,Feedr,Norm,1Fam,1.5Fin,5,7,1937,1950,Gable,CompShg,Wd Sdng,Wd Sdng,252.0,3,3,BrkTil,4,3,1.0,5.0,569.0,1.0,0.0,162.0,731.0,GasA,5,Y,SBrkr,981,787,0,1768,1.0,0.0,1,1,3,1,4,7,Typ,2,3,1939.0,1.0,1.0,240.0,3,3,Y,0,0,264,0,0,0,0,3.0,0,6,2007,WD ,175000,0,2160,6,8772,4,35
2545,534400120,190,RL,80.0,8800,Pave,Reg,Lvl,AllPub,Inside,Gtl,RRAn,Norm,2fmCon,1Story,6,7,1965,2000,Hip,CompShg,BrkFace,VinylSd,0.0,3,4,PConc,3,3,2.0,5.0,901.0,4.0,252.0,34.0,1187.0,GasA,5,Y,SBrkr,1565,0,0,1565,1.0,0.0,2,0,3,1,4,7,Min1,2,3,1965.0,2.0,1.0,299.0,3,3,Y,200,25,211,0,0,0,0,3.0,460,6,2006,WD ,185900,0,2691,6,10683,4,42
2660,902325050,75,RM,60.0,10800,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2.5Unf,7,7,1914,1970,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,BrkTil,4,3,2.0,3.0,390.0,1.0,0.0,490.0,880.0,GasW,2,N,SBrkr,880,888,0,1768,0.0,0.0,1,1,2,1,3,6,Typ,2,3,1914.0,1.0,2.0,320.0,3,3,N,0,341,0,0,0,0,0,0.0,0,10,2006,WD ,163000,0,5760,6,10560,3,49
2882,911175440,190,C (all),50.0,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,2fmCon,1.5Fin,5,6,1951,1951,Gable,CompShg,WdShing,Wd Shng,0.0,2,2,CBlock,3,3,2.0,1.0,0.0,1.0,0.0,660.0,660.0,GasA,3,N,SBrkr,1060,336,0,1396,0.0,0.0,2,0,4,2,3,8,Min2,0,0,-1.0,0.0,0.0,0.0,0,0,Y,0,0,0,0,0,0,0,0.0,0,10,2006,WD ,115000,0,0,0,5940,6,30
1379,905103030,80,RL,80.0,13014,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,SLvl,6,5,1978,1978,Gable,CompShg,HdBoard,Plywood,39.0,3,3,CBlock,3,3,3.0,5.0,528.0,1.0,0.0,480.0,1008.0,GasA,3,Y,SBrkr,1096,0,0,1096,1.0,0.0,1,0,3,1,3,6,Typ,1,2,1978.0,1.0,2.0,484.0,3,3,Y,168,0,0,0,0,0,0,0.0,0,12,2008,WD ,157500,0,8712,2,9072,3,30
491,528292030,60,RL,0.0,15896,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,RRNn,Norm,1Fam,2Story,7,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,210.0,4,3,PConc,4,3,1.0,5.0,913.0,1.0,0.0,264.0,1177.0,GasA,5,Y,SBrkr,1223,1089,0,2312,1.0,0.0,2,1,4,1,4,8,Typ,1,3,1999.0,3.0,3.0,658.0,3,3,Y,298,0,0,0,0,0,0,0.0,0,5,2009,WD ,245000,0,17766,3,14124,4,35
1002,527140090,120,RL,41.0,5395,Pave,IR1,HLS,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,0.0,4,3,PConc,4,3,1.0,6.0,733.0,1.0,0.0,604.0,1337.0,GasA,4,Y,SBrkr,1337,0,0,1337,1.0,0.0,2,0,2,1,4,5,Typ,1,3,1993.0,2.0,2.0,462.0,3,3,Y,96,0,70,168,0,0,0,0.0,0,10,2008,WD ,180000,0,8316,3,16044,4,40
1848,533223050,160,FV,0.0,5105,Pave,IR2,Lvl,AllPub,FR2,Gtl,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,MetalSd,MetalSd,0.0,4,3,PConc,4,3,1.0,6.0,239.0,1.0,0.0,312.0,551.0,GasA,5,Y,SBrkr,551,551,0,1102,0.0,0.0,2,1,2,1,4,4,Typ,0,0,2004.0,1.0,2.0,480.0,3,3,Y,0,60,0,0,0,0,0,0.0,0,3,2007,WD ,148800,0,8640,0,6612,4,35
1455,907251090,60,RL,75.0,9473,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,1.0,6.0,804.0,1.0,0.0,324.0,1128.0,GasA,5,Y,SBrkr,1128,903,0,2031,1.0,0.0,2,1,3,1,4,7,Typ,1,4,2002.0,2.0,2.0,577.0,3,3,Y,0,211,0,0,0,0,0,0.0,0,3,2008,WD ,237000,0,10386,4,13536,4,40
908,909175080,30,RL,60.0,8400,Pave,Reg,Bnk,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,2,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,CBlock,3,2,1.0,3.0,290.0,1.0,0.0,0.0,290.0,GasA,3,N,FuseF,438,0,0,438,0.0,0.0,1,0,1,1,2,3,Typ,0,0,1930.0,1.0,1.0,246.0,3,3,N,0,0,0,0,0,0,0,0.0,0,1,2009,WD ,60000,0,2214,0,1740,2,10
1490,908103260,85,RL,64.0,12102,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,SFoyer,5,5,1976,1976,Gable,CompShg,HdBoard,Plywood,222.0,3,3,CBlock,4,4,4.0,5.0,456.0,1.0,0.0,0.0,456.0,GasA,5,Y,SBrkr,1033,0,0,1033,0.0,1.0,1,0,3,1,3,6,Typ,0,0,1976.0,2.0,2.0,504.0,2,3,Y,224,0,0,0,0,0,0,0.0,0,4,2008,WD ,165000,0,6048,0,7296,3,25
1465,907262060,60,RL,41.0,10905,Pave,IR2,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,1.0,1.0,0.0,1.0,0.0,1129.0,1129.0,GasA,5,Y,SBrkr,1129,1198,0,2327,0.0,0.0,2,1,4,1,4,9,Typ,1,4,2003.0,2.0,2.0,596.0,3,3,Y,0,57,0,0,0,0,0,0.0,0,8,2008,WD ,240000,0,10728,4,13548,4,35
1627,527163080,20,RL,0.0,9556,Pave,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,1Story,7,5,1992,1993,Gable,CompShg,HdBoard,HdBoard,52.0,3,3,PConc,4,3,1.0,1.0,0.0,1.0,0.0,1168.0,1168.0,GasA,4,Y,SBrkr,1187,0,0,1187,0.0,0.0,2,0,3,1,4,6,Typ,0,0,1992.0,2.0,2.0,420.0,3,3,Y,0,21,0,0,0,0,0,0.0,0,8,2007,WD ,160000,0,7560,0,14016,4,35
2849,909201180,190,RH,58.0,6430,Pave,Reg,Bnk,AllPub,Corner,Gtl,Feedr,Norm,2fmCon,1.5Fin,6,6,1945,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,CBlock,3,3,3.0,4.0,780.0,1.0,0.0,0.0,780.0,GasA,3,N,FuseF,816,524,0,1340,1.0,0.0,1,0,3,1,3,6,Typ,0,0,1945.0,1.0,1.0,440.0,3,3,Y,0,0,0,0,0,0,0,0.0,0,7,2006,WD ,128000,0,3960,0,7020,3,36
1501,908201100,90,RL,65.0,6040,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,Duplex,1Story,4,5,1955,1955,Gable,CompShg,AsbShng,Plywood,0.0,3,3,PConc,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,GasA,3,N,FuseP,1152,0,0,1152,0.0,0.0,2,0,2,2,2,6,Typ,0,0,-1.0,0.0,0.0,0.0,0,0,N,0,0,0,0,0,0,0,0.0,0,6,2008,WD ,82000,0,0,0,0,4,20
626,535125070,20,RL,80.0,14695,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,6,8,1966,2008,Gable,CompShg,MetalSd,MetalSd,210.0,3,4,CBlock,3,3,1.0,5.0,1387.0,1.0,0.0,175.0,1562.0,GasA,4,Y,SBrkr,1567,0,0,1567,1.0,0.0,2,0,2,1,4,5,Typ,2,4,1966.0,1.0,2.0,542.0,3,3,Y,0,110,0,0,342,0,0,2.0,0,7,2009,WD ,256000,0,9756,8,14058,4,48
722,902401130,70,RM,50.0,9000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Artery,Norm,1Fam,2Story,7,9,1920,1988,Hip,CompShg,VinylSd,VinylSd,0.0,3,4,PConc,3,3,1.0,5.0,624.0,1.0,0.0,26.0,650.0,GasA,5,Y,SBrkr,832,650,0,1482,0.0,1.0,1,0,3,1,3,7,Typ,0,0,1930.0,1.0,2.0,324.0,3,3,Y,0,0,0,0,0,0,0,0.0,0,7,2009,WD ,143000,0,5832,0,5850,3,63
2260,916384050,20,RL,67.0,8368,Pave,IR1,HLS,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,1.0,1.0,0.0,1.0,0.0,1689.0,1689.0,GasA,5,Y,SBrkr,1689,0,0,1689,0.0,0.0,2,0,3,1,4,7,Typ,0,0,2007.0,3.0,2.0,433.0,3,3,Y,100,39,0,0,0,0,0,0.0,0,4,2007,New,231713,0,7794,0,20268,4,35
1639,527226040,190,RL,195.0,41600,Pave,IR1,Lvl,AllPub,FR2,Gtl,Norm,Norm,2fmCon,1Story,5,5,1969,1990,Gable,CompShg,HdBoard,HdBoard,0.0,3,3,CBlock,4,3,4.0,5.0,1047.0,1.0,0.0,53.0,1100.0,GasW,3,Y,SBrkr,1424,0,0,1424,1.0,0.0,1,1,3,1,3,7,Mod,0,0,1969.0,1.0,3.0,828.0,3,3,N,144,0,0,0,0,0,0,0.0,0,11,2007,WD ,155000,0,22356,0,13200,3,25
1603,923252100,20,RL,59.0,6490,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,7,1983,1983,Gable,CompShg,VinylSd,VinylSd,0.0,3,4,CBlock,3,3,1.0,6.0,534.0,1.0,0.0,282.0,816.0,GasA,5,Y,SBrkr,816,0,0,816,0.0,1.0,1,0,2,1,3,4,Typ,0,0,1983.0,1.0,1.0,264.0,3,3,Y,315,0,0,0,0,0,0,2.0,0,4,2008,WD ,128500,0,2376,0,7344,3,35
1520,909177120,30,RL,60.0,7290,Pave,Reg,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,1Story,7,8,1921,1950,Gable,CompShg,WdShing,Wd Shng,174.0,3,3,BrkTil,3,3,1.0,1.0,0.0,1.0,0.0,1228.0,1228.0,GasA,5,Y,SBrkr,1424,0,0,1424,0.0,0.0,2,0,2,1,3,7,Typ,1,4,1921.0,1.0,1.0,312.0,3,3,Y,0,0,90,0,0,0,0,0.0,0,4,2008,WD ,168000,0,2808,4,11052,3,56
1665,527402240,60,RL,0.0,7472,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,2Story,7,9,1972,2004,Gable,CompShg,HdBoard,HdBoard,138.0,3,3,CBlock,3,3,1.0,5.0,626.0,1.0,0.0,99.0,725.0,GasA,4,Y,SBrkr,725,754,0,1479,1.0,0.0,1,1,4,1,4,7,Typ,0,0,1972.0,3.0,2.0,484.0,3,3,Y,0,32,0,0,0,0,0,0.0,0,6,2007,WD ,184000,0,8712,0,6525,4,63
2635,535478110,190,RL,70.0,7000,Pave,Reg,Lvl,AllPub,Inside,Gtl,Artery,Norm,2fmCon,SFoyer,5,5,1962,1962,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,CBlock,3,3,3.0,5.0,953.0,1.0,0.0,72.0,1025.0,GasA,3,Y,SBrkr,1025,0,0,1025,1.0,0.0,1,0,3,1,3,6,Typ,0,0,-1.0,0.0,0.0,0.0,0,0,Y,96,80,0,0,0,0,0,0.0,0,3,2006,WD ,124000,0,0,0,9225,3,25
581,534127130,20,RL,0.0,11717,Pave,IR1,Lvl,AllPub,Inside,Gtl,PosA,Norm,1Fam,1Story,6,6,1970,1970,Hip,CompShg,HdBoard,HdBoard,571.0,3,3,CBlock,3,3,1.0,1.0,0.0,1.0,0.0,1442.0,1442.0,GasA,3,Y,SBrkr,1442,0,0,1442,0.0,0.0,2,0,2,1,3,6,Typ,1,3,1970.0,2.0,2.0,615.0,3,3,Y,371,0,0,0,0,0,0,0.0,0,2,2009,WD ,185000,0,11070,3,12978,3,36
2435,528240080,60,RL,106.0,11194,Pave,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,40.0,4,3,PConc,4,3,1.0,1.0,0.0,1.0,0.0,1406.0,1406.0,GasA,5,Y,SBrkr,1454,482,0,1936,0.0,0.0,2,1,3,1,4,7,Typ,1,3,2000.0,2.0,2.0,504.0,3,3,Y,188,124,0,0,0,0,0,0.0,0,11,2006,WD ,230500,0,9072,3,16872,4,40
2799,907285010,60,RL,90.0,11250,Pave,IR1,Lvl,AllPub,Corner,Gtl,Norm,Norm,1Fam,2Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,227.0,3,3,PConc,4,3,2.0,5.0,796.0,1.0,0.0,258.0,1054.0,GasA,5,Y,SBrkr,1070,869,0,1939,0.0,1.0,2,1,3,1,4,8,Typ,1,3,1998.0,2.0,3.0,555.0,3,3,Y,128,84,0,0,0,0,0,0.0,0,5,2006,WD ,227000,0,14985,3,12648,4,35
883,907414080,60,RL,64.0,8633,Pave,Reg,Lvl,AllPub,FR2,Gtl,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,1.0,6.0,193.0,1.0,0.0,545.0,738.0,GasA,5,Y,SBrkr,738,738,0,1476,1.0,0.0,2,1,3,1,4,7,Typ,0,0,2005.0,3.0,2.0,540.0,3,3,Y,100,35,0,0,0,0,0,0.0,0,2,2009,WD ,173500,0,9720,0,8856,4,30
2537,534201300,85,RL,70.0,8400,Pave,Reg,Lvl,AllPub,Inside,Gtl,Feedr,Norm,1Fam,SFoyer,5,6,1968,1968,Gable,CompShg,HdBoard,HdBoard,0.0,3,3,CBlock,4,3,4.0,6.0,744.0,1.0,0.0,89.0,833.0,GasA,4,Y,SBrkr,898,0,0,898,1.0,0.0,1,0,3,1,3,6,Typ,0,0,1968.0,2.0,1.0,326.0,3,3,Y,143,0,0,0,0,0,0,0.0,0,8,2006,WD ,140000,0,2934,0,9996,3,30
1120,528439010,20,RL,87.0,10037,Pave,Reg,Lvl,AllPub,Corner,Gtl,Feedr,Norm,1Fam,1Story,8,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,5,3,1.0,6.0,666.0,1.0,0.0,794.0,1460.0,GasA,5,Y,SBrkr,1460,0,0,1460,0.0,0.0,2,0,3,1,4,6,Typ,1,4,2006.0,3.0,2.0,480.0,3,3,Y,0,20,0,0,0,0,0,0.0,0,8,2008,WD ,247000,0,8640,4,21900,4,40
774,905107310,85,RL,0.0,8014,Pave,IR1,Lvl,AllPub,CulDSac,Gtl,Norm,Norm,1Fam,SFoyer,6,5,1978,1978,Gable,CompShg,Plywood,HdBoard,23.0,3,3,CBlock,4,3,4.0,6.0,456.0,1.0,0.0,0.0,456.0,GasA,3,Y,SBrkr,1034,0,0,1034,0.0,1.0,1,0,3,1,3,5,Typ,1,2,1978.0,3.0,2.0,504.0,3,3,Y,0,0,0,0,0,0,0,0.0,0,6,2009,WD ,149900,0,9072,2,5472,3,30
1447,907202010,20,RL,0.0,12250,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,6,1978,1978,Gable,CompShg,HdBoard,HdBoard,180.0,3,3,CBlock,4,3,2.0,5.0,781.0,1.0,0.0,83.0,864.0,GasA,5,Y,SBrkr,1174,0,0,1174,1.0,0.0,1,0,3,1,3,5,Typ,0,0,1978.0,1.0,2.0,528.0,3,3,Y,211,0,280,0,0,0,0,0.0,0,5,2008,WD ,158000,0,9504,0,10368,3,30
104,533223100,160,FV,0.0,2403,Pave,IR1,Lvl,AllPub,FR2,Gtl,Norm,Norm,TwnhsE,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,0.0,4,3,PConc,4,3,1.0,6.0,244.0,1.0,0.0,286.0,530.0,GasA,5,Y,SBrkr,530,550,0,1080,0.0,0.0,2,1,2,1,4,4,Typ,0,0,2003.0,2.0,2.0,496.0,3,3,Y,0,50,0,0,0,0,0,0.0,0,6,2010,WD ,147110,0,8928,0,6360,4,35
2694,903454080,50,RM,50.0,8600,Pave,Reg,Bnk,AllPub,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,6,6,1937,1950,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,BrkTil,3,3,1.0,1.0,0.0,1.0,0.0,780.0,780.0,GasA,3,Y,SBrkr,780,596,0,1376,0.0,0.0,2,0,3,1,3,7,Typ,1,4,1937.0,1.0,1.0,198.0,3,3,N,0,0,0,0,0,0,0,0.0,0,6,2006,WD ,119500,0,1782,4,7020,3,36
920,909275080,50,RL,60.0,13680,Pave,Reg,HLS,AllPub,Inside,Mod,Norm,Norm,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,CBlock,3,3,1.0,5.0,728.0,1.0,0.0,112.0,840.0,GasA,5,Y,SBrkr,840,727,0,1567,1.0,0.0,1,1,2,1,3,6,Min2,2,3,1961.0,1.0,2.0,440.0,3,3,Y,0,21,150,0,0,0,0,4.0,0,2,2009,WD ,205000,0,7920,6,7560,3,30
1951,535379110,70,RL,60.0,10800,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,2Story,5,9,1895,1999,Gable,CompShg,Wd Sdng,HdBoard,0.0,3,4,CBlock,4,3,3.0,1.0,0.0,1.0,0.0,736.0,736.0,GasA,5,Y,SBrkr,751,783,0,1534,0.0,0.0,1,1,3,1,4,6,Typ,0,0,-1.0,0.0,0.0,0.0,0,0,N,0,112,0,0,0,0,0,0.0,0,7,2007,WD ,148000,0,0,0,8832,4,45
9,527146030,120,RL,39.0,5389,Pave,IR1,Lvl,AllPub,Inside,Gtl,Norm,Norm,TwnhsE,1Story,8,5,1995,1996,Gable,CompShg,CemntBd,CmentBd,0.0,4,3,PConc,4,3,1.0,6.0,1180.0,1.0,0.0,415.0,1595.0,GasA,5,Y,SBrkr,1616,0,0,1616,1.0,0.0,2,0,2,1,4,5,Typ,1,3,1995.0,2.0,2.0,608.0,3,3,Y,237,152,0,0,0,0,0,0.0,0,3,2010,WD ,236500,0,10944,3,19140,4,40
2848,909176180,50,RL,60.0,10890,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1.5Fin,5,5,1938,1950,Gable,CompShg,MetalSd,MetalSd,0.0,3,3,BrkTil,2,3,1.0,2.0,930.0,1.0,0.0,128.0,1058.0,GasA,3,Y,SBrkr,1058,493,0,1551,1.0,0.0,2,0,3,1,2,6,Typ,0,0,1938.0,1.0,1.0,240.0,2,3,Y,0,0,0,0,0,0,0,3.0,0,7,2006,WD ,137000,0,1440,0,6348,2,25
614,534431130,20,RL,68.0,9768,Pave,Reg,Lvl,AllPub,Inside,Gtl,Norm,Norm,1Fam,1Story,5,5,1955,1955,Gable,CompShg,Wd Sdng,Wd Sdng,0.0,3,3,CBlock,3,3,1.0,3.0,100.0,5.0,247.0,613.0,960.0,GasA,4,Y,SBrkr,960,0,0,960,1.0,0.0,1,0,2,1,3,5,Typ,0,0,1955.0,2.0,1.0,330.0,3,3,Y,0,70,0,0,0,0,0,3.0,0,2,2009,WD ,122000,0,2970,0,8640,3,25
